league,first,trophySelector,colour,sport,championship,trophy,month,nextStep,prevStep,whereToNext,whereToPrev,yearFirst,year,number,date,note,t1,t1loc,t1coord,t2,t2loc,t2coord,t3,t3loc,t3coord,t4,t4loc,t4coord
NCAA D1 - Women,FALSE,trophy-volleyball-w,#386cb0,volleyball-women,NCAA Division I Women's Volleyball Championship,,December,step685,step673,762,635,,1993,684,12/1/1993,,Long Beach State,"Long Beach, California","[-118.1937395, 33.7700504]",Penn State University,"Centre Country, Pennsylvania","[-77.8367282, 40.8765649]",Brigham Young University,"Provo, Utah","[-111.6585337, 40.2338438]",University of Florida,"Gainesville, Florida","[-82.3248261999999, 29.6516344]"
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step697,step673,762,635,1994,1994,685,1/1/1994,"AP, FWAA,NFF, USA/CNN, UPI",Florida State University,"Tallahassee, Florida","[-84.2807328999999, 30.4382559]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FCS,,January,step697,step685,762,635,,1994,686,1/1/1994,,Youngstown State University,"Youngstown, Ohio","[-80.6495194, 41.0997803]",Marshall University,"Huntington, West Virginia","[-82.445154, 38.4192496]",,,,,,
NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,step697,step685,762,635,,1994,687,1/1/1994,,Dallas Cowboys,"Dallas, Texas","[-96.7969878999999, 32.7766642]",Buffalo Bills,"Buffalo, New York","[-78.8783689, 42.8864467999999]",Kansas City Chiefs,"Kansas City, Missouri","[-94.5785667, 39.0997265]",San Francisco 49ers,"San Francisco, California","[-122.4194155, 37.7749295]"
NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,step697,step685,762,635,,1994,688,3/1/1994,,University of Arkansas,"Fayetteville, Arkansas","[-94.1718542, 36.082156]",Duke University,"Durham, North Carolina","[-78.898619, 35.9940329]",University of Arizona,"Tucson, Arizona","[-110.9747108, 32.2226066]",University of Florida,"Gainesville, Florida","[-82.3248261999999, 29.6516344]"
NCAA D1 - Women,FALSE,trophy-basketball-w,#386cb0,basketball-women,NCAA Division I Women's Basketball Tournament,,April,step697,step685,762,635,,1994,689,4/1/1994,,University of North Carolina,"Chapel Hill, North Carolina","[-79.0558445, 35.9131996]",Louisiana Tech,"Rouston, Pennsylvania","[-92.6680377, 32.5098297]",Purdue University,"West Lafayette, Indiana","[-86.9080654999999, 40.4258686]",University of Alabama,"Tuscaloosa, Alabama","[-87.5691734999999, 33.2098407]"
NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Larry O'Brien Championshop Trophy,April,step697,step685,762,635,,1994,690,4/1/1994,,Houston Rockets,"Houston, Texas","[-95.3698028, 29.7604267]",New York Knicks,"New York, New York","[-74.0059728, 40.7127753]",Indiana Pacers,"Indianapolis, Indiana","[-86.158068, 39.768403]",Utah Jazz,"Salt Lake City, Utah","[-111.8910474, 40.7607793]"
NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,step697,step685,762,635,,1994,691,6/1/1994,,University of Oklahama,"Norman, Oklahoma","[-97.4394777, 35.2225668]",Georgia Tech,"Atlanta, Georgia","[-84.3879824, 33.7489954]","California State University, Fullerton","Fullerton, California","[-117.9242123, 33.8703645]",Arizona State University,"Tempe, Arizona","[-111.9400054, 33.4255104]"
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,June,step697,step685,762,635,,1994,692,6/1/1994,,New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Vancouver Canucks,"Vancouver, British Columbia","[-123.1207375, 49.2827291]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]",New Jersey Devils,"Newark, New jersey","[-74.1723667, 40.735657]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step697,step685,762,635,,1994,693,10/1/1994,"The 1994 Major League Baseball postseason was cancelled due to a player strike, and as a result, no World Series champion was crowned.",,,,,,,,,,,,
CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,step697,step685,762,635,,1994,694,11/1/1994,,BC Lions,"Vancouver, British Columbia","[-123.1207375, 49.2827291]",Baltimore CFLers,"Baltimore, Maryland","[-76.6121893, 39.2903848]",Winnipeg Blue Bombers,"Winnipeg, Manitoba","[-97.1383743999999, 49.895136]",Calgary Stampeders,"Calgary, Alberta","[-114.0708459, 51.0486151]"
NCAA D1 - Women,FALSE,trophy-soccer-w,#386cb0,soccer-women,NCAA Division I Women's Soccer Championship,,December,step697,step685,762,635,,1994,695,12/1/1994,,University of North Carolina,"Chapel Hill, North Carolina","[-79.0558445, 35.9131996]",University of Notre Dame,"Notre Dame, Indiana","[-86.2379328, 41.7001908]",University of Connecticut,"Mansfield, Connecticut","[-72.2292913, 41.788489]",University of Portland,"Portland, Oregon","[-122.6764815, 45.5230622]"
NCAA D1 - Women,FALSE,trophy-volleyball-w,#386cb0,volleyball-women,NCAA Division I Women's Volleyball Championship,,December,step697,step685,762,635,,1994,696,12/1/1994,,Stanford University,"Stanford, California","[-122.1660756, 37.4241059999999]",University of California-Los Angeles,"Los Angeles, California","[-118.2436849, 34.0522342]",Penn State University,"Centre Country, Pennsylvania","[-77.8367282, 40.8765649]",Ohio State University,"Columbus, Ohio","[-82.9987941999999, 39.9611755]"
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step709,step685,762,635,1995,1995,697,1/1/1995,"AP, FWAA, NFF, USA/CNN, UPI",University of Nebraska,"Lincoln, Nebraska","[-96.7025955, 40.813616]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FCS,,January,step709,step697,762,635,,1995,698,1/1/1995,,Youngstown State University,"Youngstown, Ohio","[-80.6495194, 41.0997803]",Boise State University,"Boise, Idaho","[-116.2146068, 43.6187102]",,,,,,
NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,step709,step697,762,635,,1995,699,1/1/1995,,San Francisco 49ers,"San Francisco, California","[-122.4194155, 37.7749295]",San Diego Chargers,"San Diego, California","[-117.1610838, 32.715738]",Pittsburgh Steelers,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]",Dallas Cowboys,"Dallas, Texas","[-96.7969878999999, 32.7766642]"
NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,step709,step697,762,635,,1995,700,3/1/1995,,University of California-Los Angeles,"Los Angeles, California","[-118.2436849, 34.0522342]",University of Arkansas,"Fayetteville, Arkansas","[-94.1718542, 36.082156]",Oklahoma State University,"Stillwater, Oklahoma","[-97.0583681, 36.1156071]",University of North Carolina,"Chapel Hill, North Carolina","[-79.0558445, 35.9131996]"
NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Larry O'Brien Championshop Trophy,April,step709,step697,762,635,,1995,701,4/1/1995,,Houston Rockets,"Houston, Texas","[-95.3698028, 29.7604267]",Orlando Magic,"Orlando, Florida","[-81.3792365, 28.5383355]",Indiana Pacers,"Indianapolis, Indiana","[-86.158068, 39.768403]",San Antonio Spurs,"San Antonio, Texas","[-98.4936281999999, 29.4241219]"
NCAA D1 - Women,FALSE,trophy-basketball-w,#386cb0,basketball-women,NCAA Division I Women's Basketball Tournament,,April,step709,step697,762,635,,1995,702,4/1/1995,,University of Connecticut,"Mansfield, Connecticut","[-72.2292913, 41.788489]",University of Tennessee,"Knoxville, Tennessee","[-83.9207392, 35.9606384]",Stanford University,"Stanford, California","[-122.1660756, 37.4241059999999]",University of Georgia,"Athens, Georgia","[-83.357567, 33.9519347]"
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,June,step709,step697,762,635,,1995,703,6/1/1995,,New Jersey Devils,"Newark, New jersey","[-74.1723667, 40.735657]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",Chicago Blackhawks,"Chicago, Illinois","[-87.6297982, 41.8781136]",Philadelphia Flyers,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]"
NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,step709,step697,762,635,,1995,704,6/1/1995,,"California State University, Fullerton","Fullerton, California","[-117.9242123, 33.8703645]",University of Southern California,"Los Angeles, California","[-118.2436849, 34.0522342]",University of Miami,"Miami, Florida","[-80.1917902, 25.7616798]",University of Tennessee,"Knoxville, Tennessee","[-83.9207392, 35.9606384]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step709,step697,762,635,,1995,705,10/1/1995,,Atlanta Braves,"Atlanta, Georgia","[-84.3879824, 33.7489954]",Cleveland Indians,"Cleveland, Ohio","[-81.6943605, 41.49932]",Seattle Mariners,"Seattle, Washington","[-122.3320708, 47.6062095]",Cincinnati Reds,"Cincinnati, Ohio","[-84.5120196, 39.1031182]"
CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,step709,step697,762,635,,1995,706,11/1/1995,,Baltimore Stallions,"Baltimore, Maryland","[-76.6121893, 39.2903848]",Calgary Stampeders,"Calgary, Alberta","[-114.0708459, 51.0486151]",Edmonton Eskimos,"Edmonton, Alberta","[-113.4909267, 53.544389]",San Antonio Texans,"San Antonio, Texas","[-98.4936281999999, 29.4241219]"
NCAA D1 - Women,FALSE,trophy-volleyball-w,#386cb0,volleyball-women,NCAA Division I Women's Volleyball Championship,,December,step709,step697,762,635,,1995,707,12/1/1995,,University of Nebraska,"Lincoln, Nebraska","[-96.7025955, 40.813616]",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]",Stanford University,"Stanford, California","[-122.1660756, 37.4241059999999]",Michigan State University,"East Lansing, Michigan","[-84.4838654, 42.7369792]"
NCAA D1 - Women,FALSE,trophy-soccer-w,#386cb0,soccer-women,NCAA Division I Women's Soccer Championship,,December,step709,step697,762,635,,1995,708,12/1/1995,,University of Notre Dame,"Notre Dame, Indiana","[-86.2379328, 41.7001908]",University of Portland,"Portland, Oregon","[-122.6764815, 45.5230622]",University of North Carolina,"Chapel Hill, North Carolina","[-79.0558445, 35.9131996]",Saint Mary's University,"Dallas, Texas","[-96.7969878999999, 32.7766642]"
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step722,step697,762,635,1996,1996,709,1/1/1996,"AP, FWAA, NFF, USA/CNN, UPI",University of Nebraska,"Lincoln, Nebraska","[-96.7025955, 40.813616]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FCS,,January,step722,step709,762,635,,1996,710,1/1/1996,,University of Montana,"Dillon, Montana","[-112.6389244, 45.2166323999999]",Marshall University,"Huntington, West Virginia","[-82.445154, 38.4192496]",,,,,,
NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,step722,step709,762,635,,1996,711,1/1/1996,,Dallas Cowboys,"Dallas, Texas","[-96.7969878999999, 32.7766642]",Pittsburgh Steelers,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]",Indianapolis Colts,"Indianapolis, Indiana","[-86.158068, 39.768403]",Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]"
NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,step722,step709,762,635,,1996,712,3/1/1996,,University of Kentucky,"Lexington, Kentucky","[-84.5037164, 38.0405837]",Syracuse University,"Syracuse, New York","[-76.1474243999999, 43.0481221]",Mississippi State University,"Starkville, Mississippi","[-88.8183871999999, 33.4503998]",,,
NCAA D1 - Women,FALSE,trophy-basketball-w,#386cb0,basketball-women,NCAA Division I Women's Basketball Tournament,,April,step722,step709,762,635,,1996,713,4/1/1996,,University of Tennessee,"Knoxville, Tennessee","[-83.9207392, 35.9606384]",University of Georgia,"Athens, Georgia","[-83.357567, 33.9519347]",University of Connecticut,"Mansfield, Connecticut","[-72.2292913, 41.788489]",Stanford University,"Stanford, California","[-122.1660756, 37.4241059999999]"
NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Larry O'Brien Championshop Trophy,April,step722,step709,762,635,,1996,714,4/1/1996,,Chicago Bulls,"Chicago, Illinois","[-87.6297982, 41.8781136]",Seattle SuperSonics,"Seattle, Washington","[-122.3320708, 47.6062095]",Orlando Magic,"Orlando, Florida","[-81.3792365, 28.5383355]",Utah Jazz,"Salt Lake City, Utah","[-111.8910474, 40.7607793]"
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,June,step722,step709,762,635,,1996,715,6/1/1996,,Colorado Avalanche,"Denver, Colorado","[-104.990251, 39.7392358]",Florida Panthers,"Miami, Florida","[-80.1917902, 25.7616798]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",Pittsburgh Penguins,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]"
NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,step722,step709,762,635,,1996,716,6/1/1996,,Louisiana State University,"Baton Rouge, Louisiana","[-91.1871465999999, 30.4514677]",University of Miami,"Miami, Florida","[-80.1917902, 25.7616798]",Clemson University,"Clemson, South Carolina","[-82.8373654, 34.6834382]",University of Florida,"Gainesville, Florida","[-82.3248261999999, 29.6516344]"
MLS,TRUE,trophy-MLS,#fdc086,soccer,MLS Cup,Alan I. Rothenberg Trophy,October,step722,step709,762,635,,1996,717,10/1/1996,,D.C. United,"Washington, DC","[-77.0368707, 38.9071923]",Los Angeles Galaxy,"Los Angeles, California","[-118.2436849, 34.0522342]",Kansas Ciy Wiz,"Kansas City, Missouri","[-94.5785667, 39.0997265]",Tampa Bay Mutiny,"Tampa, Florida","[-82.4571776, 27.950575]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step722,step709,762,635,,1996,718,10/1/1996,,New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",Atlanta Braves,"Atlanta, Georgia","[-84.3879824, 33.7489954]",Baltimore Orioles,"Baltimore, Maryland","[-76.6121893, 39.2903848]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]"
CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,step722,step709,762,635,,1996,719,11/1/1996,,Toronto Argonauts,"Toronto, Ontario","[-79.3831843, 43.653226]",Edmonton Eskimos,"Edmonton, Alberta","[-113.4909267, 53.544389]",Calgary Stampeders,"Calgary, Alberta","[-114.0708459, 51.0486151]",Montreal Alouettes,"Montreal, Quebec","[-73.567256, 45.5016889]"
NCAA D1 - Women,FALSE,trophy-soccer-w,#386cb0,soccer-women,NCAA Division I Women's Soccer Championship,,December,step722,step709,762,635,,1996,720,12/1/1996,,University of North Carolina,"Chapel Hill, North Carolina","[-79.0558445, 35.9131996]",University of Notre Dame,"Notre Dame, Indiana","[-86.2379328, 41.7001908]",University of Portland,"Portland, Oregon","[-122.6764815, 45.5230622]",Santa Clara University,"Santa Clara, California","[-121.9552356, 37.3541079]"
NCAA D1 - Women,FALSE,trophy-volleyball-w,#386cb0,volleyball-women,NCAA Division I Women's Volleyball Championship,,December,step722,step709,762,635,,1996,721,12/1/1996,,Stanford University,"Stanford, California","[-122.1660756, 37.4241059999999]",University of Hawaii,"Honolulu, Hawaii","[-157.8583333, 21.3069444]",University of Nebraska,"Lincoln, Nebraska","[-96.7025955, 40.813616]",University of Florida,"Gainesville, Florida","[-82.3248261999999, 29.6516344]"
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FCS,,January,step735,step709,762,635,1997,1997,722,1/1/1997,,Marshall University,"Huntington, West Virginia","[-82.445154, 38.4192496]",University of Montana,"Dillon, Montana","[-112.6389244, 45.2166323999999]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step735,step722,762,635,,1997,723,1/1/1997,"AP, FWAA, NFF,USA/CNN",University of Florida,"Gainesville, Florida","[-82.3248261999999, 29.6516344]",,,,,,,,,
NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,step735,step722,762,635,,1997,724,1/1/1997,,Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]",New England Patriots,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Jacksonville Jaguars,"Jacksonville, Florida","[-81.6556509999999, 30.3321838]",Carolina Panthers,"Charlotte, North Carolina","[-80.8431267, 35.2270869]"
NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,step735,step722,762,635,,1997,725,3/1/1997,,University of Arizona,"Tucson, Arizona","[-110.9747108, 32.2226066]",University of Kentucky,"Lexington, Kentucky","[-84.5037164, 38.0405837]",University of North Carolina,"Chapel Hill, North Carolina","[-79.0558445, 35.9131996]",,,
NCAA D1 - Women,FALSE,trophy-basketball-w,#386cb0,basketball-women,NCAA Division I Women's Basketball Tournament,,April,step735,step722,762,635,,1997,726,4/1/1997,,University of Tennessee,"Knoxville, Tennessee","[-83.9207392, 35.9606384]",Old Dominion University,"Norfolk, Virginia","[-76.2858725999999, 36.8507689]",University of Notre Dame,"Notre Dame, Indiana","[-86.2379328, 41.7001908]",Stanford University,"Stanford, California","[-122.1660756, 37.4241059999999]"
NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Larry O'Brien Championshop Trophy,April,step735,step722,762,635,,1997,727,4/1/1997,,Chicago Bulls,"Chicago, Illinois","[-87.6297982, 41.8781136]",Utah Jazz,"Salt Lake City, Utah","[-111.8910474, 40.7607793]",Houston Rockets,"Houston, Texas","[-95.3698028, 29.7604267]",Miami Heat,"Miami, Florida","[-80.1917902, 25.7616798]"
NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,step735,step722,762,635,,1997,728,6/1/1997,,Louisiana State University,"Baton Rouge, Louisiana","[-91.1871465999999, 30.4514677]",University of Alabama,"Tuscaloosa, Alabama","[-87.5691734999999, 33.2098407]",University of Miami,"Miami, Florida","[-80.1917902, 25.7616798]",Stanford University,"Stanford, California","[-122.1660756, 37.4241059999999]"
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,June,step735,step722,762,635,,1997,729,6/1/1997,,Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",Philadelphia Flyers,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",Colorado Avalanche,"Denver, Colorado","[-104.990251, 39.7392358]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]"
MLS,FALSE,trophy-MLS,#fdc086,soccer,MLS Cup,Alan I. Rothenberg Trophy,October,step735,step722,762,635,,1997,730,10/1/1997,,D.C. United,"Washington, DC","[-77.0368707, 38.9071923]",Colorado Rapids,"Denver, Ontario","[-104.730829, 39.593928]",Dallas Burn,"Dallas, Texas","[-96.7969878999999, 32.7766642]",Columbus Crew,"Columbus, Ohio","[-82.9987941999999, 39.9611755]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step735,step722,762,635,,1997,731,10/1/1997,,Florida Marlins,"Miami, Florida","[-80.1917902, 25.7616798]",Cleveland Indians,"Cleveland, Ohio","[-81.6943605, 41.49932]",Baltimore Orioles,"Baltimore, Maryland","[-76.6121893, 39.2903848]",Atlanta Braves,"Atlanta, Georgia","[-84.3879824, 33.7489954]"
