,created_at,favorite_count,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,retweet_count,source,text,truncated,inc_link,inc_hashtag,inc_mentions_screenName,inc_mentions_name,inc_media_url,user_desc,user_followers_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,retweeted_text,retweeted_id,retweeted_screenName,retweeted_user_id,quoted_status_text,quoted_status_userId,quoted_status_screenName
358,2017-04-19 17:31:28,54499,854749300114546688,854749300114546688,,,,,,False,und,0.0,,,12971,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#BuyAmericanHireAmerican🇺🇸 https://t.co/JPEXQTVR1E,False,,BuyAmericanHireAmerican,,,http://pbs.twimg.com/ext_tw_video_thumb/854746381470367744/pu/img/bK86OUA-pUXNxgnC.jpg,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
359,2017-04-19 12:43:18,73309,854676780527079425,854676780527079424,,,,,,False,en,,,,15627,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dems failed in Kansas and are now failing in Georgia. Great job Karen Handel! It is now Hollywood vs. Georgia on June 20th.,False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
360,2017-04-19 04:09:17,77716,854547423464759296,854547423464759296,,,,,,False,en,,,,15437,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Despite major outside money, FAKE media support and eleven Republican candidates, BIG ""R"" win with runoff in Georgia. Glad to be of help!",False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
361,2017-04-18 20:56:16,34108,854438452661809152,854438452661809152,,,,,,False,en,0.0,,,6771,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#BuyAmericanHireAmerican🇺🇸
Watch➡️https://t.co/AUqYcrgeyn https://t.co/rf9aivVb7g",False,45.wh.gov/npcpYM,BuyAmericanHireAmerican,,,http://pbs.twimg.com/media/C9uTN_bVYAE-Ifh.jpg,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
362,2017-04-18 20:38:25,63485,854433960566431746,854433960566431744,,,,,,False,en,,,,16490,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just learned that Jon @Ossoff, who is running for Congress in Georgia, doesn't even live in the district. Republicans, get out and vote!",False,,,ossoff,Jon Ossoff,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
363,2017-04-18 10:46:19,63125,854284952539725828,854284952539725824,,,,,,False,en,,,,16143,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Republicans must get out today and VOTE in Georgia 6. Force runoff and easy win! Dem Ossoff will raise your taxes-very bad on crime &amp; 2nd A.,False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
364,2017-04-18 10:38:59,57357,854283110191685634,854283110191685632,,,,,,False,en,,,,14401,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Democrat Jon Ossoff would be a disaster in Congress. VERY weak on crime and illegal immigration, bad for jobs and wants higher taxes. Say NO",False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
365,2017-04-18 09:48:10,33761,854270321620287490,854270321620287488,,,,,,False,en,,,,4689,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I will be interviewed on @foxandfriends by @ainsleyearhardt starting at 6:00 A.M. Enjoy!,False,,,foxandfriends,FOX & friends,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
366,2017-04-18 09:39:25,73041,854268119774367745,854268119774367744,,,,,,False,en,,,,17539,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!,False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
367,2017-04-18 02:18:38,61570,854157191053553666,854157191053553664,,,,,,False,en,,,,13667,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","With eleven Republican candidates running in Georgia (on Tuesday) for Congress, a runoff will be a win. Vote ""R"" for lower taxes &amp; safety!",False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
368,2017-04-17 22:41:53,42428,854102644394254341,854102644394254336,,,,,,False,en,0.0,,,8341,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","See you tomorrow Wisconsin!

'Trump spurs small-business optimism in Milwaukee area'
https://t.co/JUxhO3oqjO",False,jsonline.com/story/money/bu…,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
369,2017-04-17 22:38:30,56576,854101790886948866,854101790886948864,,,,,,False,en,0.0,,,10841,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TRUMP APPROVAL HITS 50%
https://t.co/vjZkGTyQb9",False,m.rasmussenreports.com/public_content…,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
370,2017-04-17 13:35:27,0,853965129024712704,853965129024712704,,,,,,False,en,0.0,,,7666,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DRUDGE_REPORT: TRUMP APPROVAL HITS 50% https://t.co/TruX3WzR3U,False,bit.ly/2oOVdFR,,DRUDGE_REPORT,DRUDGE REPORT,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,TRUMP APPROVAL HITS 50% https://t.co/TruX3WzR3U,8.539642978226504e+17,,,,,
371,2017-04-17 13:31:03,61730,853964023846588420,853964023846588416,,,,,,False,en,,,,19541,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The super Liberal Democrat in the Georgia Congressioal race tomorrow wants to protect criminals, allow illegal immigration and raise taxes!",False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
372,2017-04-17 12:17:59,84003,853945633903923200,853945633903923200,,,,,,False,en,,,,18702,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Fake Media (not Real Media) has gotten even worse since the election. Every story is badly slanted. We have to hold them to the truth!,False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
373,2017-04-17 12:13:17,53847,853944453538750464,853944453538750464,,,,,,False,en,,,,12800,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A great book for your reading enjoyment: ""REASONS TO VOTE FOR DEMOCRATS"" by Michael J. Knowles.",False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
374,2017-04-17 12:07:16,76501,853942936337350656,853942936337350656,,,,,,False,en,,,,16259,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""The first 90 days of my presidency has exposed the total failure of the last eight years of foreign policy!"" So true. @foxandfriends",False,,,foxandfriends,FOX & friends,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
375,2017-04-17 00:45:01,64565,853771244579282944,853771244579282944,,,,,,False,en,,,,12854,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The recent Kansas election (Congress) was a really big media event, until the Republicans won. Now they play the same game with Georgia-BAD!",False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
376,2017-04-16 13:41:47,105304,853604334944354305,853604334944354304,,,,,,False,en,,,,20950,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Our military is building and is rapidly becoming stronger than ever before. Frankly, we have no choice!",False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
377,2017-04-16 13:13:26,96767,853597199619543041,853597199619543040,,,,,,False,en,,,,21410,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Someone should look into who paid for the small organized rallies yesterday. The election is over!,False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
378,2017-04-16 13:07:11,71207,853595628655587334,853595628655587328,,,,,,False,en,,,,12420,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I did what was an almost an impossible thing to do for a Republican-easily won the Electoral College! Now Tax Returns are brought up again?,False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
379,2017-04-16 12:24:49,188085,853584968047636480,853584968047636480,,,,,,False,en,,,,41118,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Easter to everyone!,False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
380,2017-04-16 12:18:40,73208,853583417916755968,853583417916755968,,,,,,False,en,,,,15107,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Why would I call China a currency manipulator when they are working with us on the North Korean problem? We will see what happens!,False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
381,2017-04-14 21:46:20,0,853001499747725317,853001499747725312,,,,,,False,en,0.0,,,17580,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @FLOTUS: Looking forward to hosting the annual Easter Egg Roll at the @WhiteHouse on Monday! https://t.co/nz7vucugx9,False,,,FLOTUS,Melania Trump,http://pbs.twimg.com/media/C9ZakF1WsAQQ8jm.jpg,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,Looking forward to hosting the annual Easter Egg Roll at the @WhiteHouse on Monday! https://t.co/nz7vucugx9,8.529687720885944e+17,,,,,
382,2017-04-14 20:41:25,33767,852985162870738944,852985162870738944,,,,,,False,en,0.0,,,7113,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Weekly Address- https://t.co/tpZ7eqJLUH https://t.co/B2NQzj53ft,False,45.wh.gov/yaWaiv,,,,http://pbs.twimg.com/ext_tw_video_thumb/852985062869966849/pu/img/W6bomEa1I3T899_L.jpg,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
383,2017-04-14 03:18:24,0,852722680851779584,852722680851779584,,,,,,False,en,0.0,,,5849,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DRUDGE_REPORT: GREAT AGAIN: FEDS ARREST MURDER SUSPECT IN 'FAST AND FURIOUS' SCANDAL... https://t.co/clOLxTE3D4,False,fxn.ws/2o7NY8K,,DRUDGE_REPORT,DRUDGE REPORT,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,GREAT AGAIN: FEDS ARREST MURDER SUSPECT IN 'FAST AND FURIOUS' SCANDAL... https://t.co/clOLxTE3D4,8.523841274205798e+17,,,,,
384,2017-04-13 19:21:07,75558,852602568433950720,852602568433950720,,,,,,False,en,0.0,,,13077,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It was a great honor to welcome Atlanta's heroic first responders to the White House this afternoon! https://t.co/ZtC14AJ0xs,False,,,,,http://pbs.twimg.com/media/C9UNg0eXoAIsR1_.jpg,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
385,2017-04-13 13:16:30,112551,852510810287075329,852510810287075328,,,,,,False,en,,,,24456,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Things will work out fine between the U.S.A. and Russia. At the right time everyone will come to their senses &amp; there will be lasting peace!,False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
386,2017-04-13 13:08:20,114287,852508752142114816,852508752142114816,,,,,,False,en,,,,28427,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I have great confidence that China will properly deal with North Korea. If they are unable to do so, the U.S., with its allies, will! U.S.A.",False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
387,2017-04-13 00:32:25,140989,852318522139168769,852318522139168768,,,,,,False,en,,,,31024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jobs are returning, illegal immigration is plummeting, law, order and justice are being restored. We are truly making America great again!",False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
388,2017-04-12 23:10:37,96109,852297935219982336,852297935219982336,,,,,,False,en,,,,17923,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","One by one we are keeping our promises - on the border, on energy, on jobs, on regulations. Big changes are happening!",False,,,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
389,2017-04-12 23:09:56,65550,852297762599313409,852297762599313408,,,,,,False,en,,,,12185,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Economic confidence is soaring as we unleash the power of private sector job creation and stand up for the American Workers. #AmericaFirst,False,,AmericaFirst,,,,45th President of the United States of America,28998953,69148,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
